type,year,condition,length_ft,beam_ft,hullMaterial,fuelType,numEngines,totalHP,price
1,2010,1,22,16.13,9,3,1,0,42995
1,2019,2,17.05,7.07,1,1,1,0,32900
1,2020,1,18,16.13,9,3,1,0,38169
1,2019,1,25,16.13,9,3,1,0,75900
1,2014,2,23,8.5,1,1,1,0,58950
1,2019,1,18,16.13,9,3,1,0,19036
1,2019,1,25,16.13,9,3,1,0,63345
1,1994,1,17,16.13,9,3,1,0,5995
1,2016,2,22,8.06,1,1,1,0,67999
1,2019,1,22,16.13,1,3,1,0,60447
1,1994,2,19,16.13,9,3,1,0,6000
1,2016,2,18,16.13,2,3,1,0,24995
1,2019,1,24.04,8.06,2,1,1,0,69725
1,2019,1,20,16.13,9,3,1,0,38344
1,2019,2,17,16.13,9,3,1,0,11995
1,2020,1,17,16.13,9,3,1,0,18995
1,2005,2,31,16.13,9,3,1,0,49995
1,2018,2,26,16.13,1,3,1,0,109995
1,2012,2,21,8.03,1,1,1,0,29995
1,2019,1,22,16.13,2,3,1,0,44800
1,2019,1,25,16.13,9,3,1,0,66750
1,2006,2,27.05,8.06,1,1,1,0,44900
1,1977,2,33,16.13,9,3,1,0,23000
1,2019,1,18,16.13,9,3,1,0,29535
1,2010,1,18,16.13,9,3,1,0,13125
1,2018,1,20,16.13,9,3,1,0,56999
1,2019,1,11,48,1,3,1,0,15449
1,2019,1,14,16.13,9,3,1,0,2213
1,2015,2,25,8.06,2,1,1,0,63900
1,1999,2,21,16.13,9,3,1,0,9995
1,2019,1,17,16.13,9,3,1,0,25450
1,2014,2,27,8.06,1,1,1,0,79900
1,2018,2,20,16.13,9,3,1,0,34995
1,2019,1,23,16.13,9,3,1,0,40599
1,2020,1,17,16.13,1,3,1,0,28212
1,2020,1,19,16.13,1,3,1,0,47999
1,2010,2,26,16.13,1,3,1,0,54995
1,2019,1,23,16.13,9,3,1,0,46995
1,2019,1,22,16.13,2,3,1,0,33364
1,2018,2,22.06,8.06,1,1,1,0,54998
1,2013,2,18,16.13,9,3,1,0,12350
1,2007,2,21,8.06,1,1,1,0,21995
1,2019,1,24,16.13,9,3,1,0,87430
1,2019,1,23,16.13,9,3,1,0,59990
1,2017,2,18,7,1,1,1,0,29995
1,2015,1,25,16.13,9,3,1,0,62995
1,2004,1,20,16.13,9,3,1,0,29995
1,2000,2,23,16.13,9,3,1,0,22900
1,1982,2,25,16.13,1,3,1,0,2900
1,2019,1,19,16.13,2,3,1,0,36450
1,2008,2,24,16.13,1,3,1,0,29900
1,2014,2,20,16.13,1,3,1,0,46995
1,2019,1,22,16.13,1,3,1,0,54799
1,2016,2,21,16.13,2,3,1,0,28995
1,2015,2,24,3.1,1,1,1,0,14995
1,2019,1,25,8,2,3,1,0,97999
1,2020,1,18,16.13,9,3,1,0,26555
1,2019,1,14,16.13,9,3,1,0,1349
1,2019,1,17.09,7.09,1,1,1,0,22900
1,2013,2,25,16.13,9,3,1,0,44995
1,2019,2,16,16.13,1,3,1,0,17000
1,2019,1,23.04,8,2,1,1,0,69933
1,2016,2,18,16.13,9,3,1,0,14995
1,2019,1,25,16.13,1,3,1,0,83990
1,2020,1,11,16.13,9,3,1,0,2199
1,2019,1,16,16.13,9,3,1,0,17990
1,2020,1,23,16.13,2,3,1,0,55304
1,2007,2,21,16.13,9,3,1,0,21450
1,2018,1,18,16.13,1,3,1,0,35290
1,2017,2,16,16.13,2,3,1,0,11999
1,2019,1,19,16.13,1,3,1,0,49201
1,1995,2,18,16.13,9,3,1,0,5499
1,2019,1,20.04,8.06,2,1,1,0,39580
1,2006,2,26,8,1,1,1,0,25999
1,2019,1,22,16.13,9,3,1,0,21999
1,2017,2,21,16.13,1,3,1,0,35000
1,2020,1,23,16.13,9,3,1,0,61790
1,2017,2,17.05,7,1,1,1,0,17999
1,2019,1,19,16.13,2,3,1,0,27995
1,2007,2,24,806,2,1,1,0,12998
1,2015,2,25,102,1,1,1,0,104998
1,2014,2,25,16.13,9,3,1,0,69995
1,2002,2,29,16.13,2,3,1,0,39995
1,2017,2,21,16.13,9,3,1,0,64995
1,2005,2,26,16.13,9,3,1,0,35000
1,2019,1,23,16.13,9,3,1,0,18999
1,2014,2,17,16.13,9,3,1,0,14995
1,2015,2,19,16.13,9,3,1,0,19995
1,2010,2,17,7,1,1,1,0,9995
1,2000,2,15,16.13,2,3,1,0,4995
1,2017,2,24,16.13,9,3,1,0,39995
1,2002,2,22,16.13,9,3,1,0,7995
1,2019,1,24,8.06,1,1,1,0,69280
1,2019,1,27,16.13,9,3,1,0,179358
1,2011,2,22,16.13,1,3,1,0,29999
1,2020,1,11,48,1,3,1,0,11949
1,2019,1,22,16.13,9,3,1,0,59378
1,2004,2,24,16.13,9,3,1,0,16900
1,2018,1,16,16.13,9,3,1,0,35000
1,2019,1,21,16.13,9,3,1,0,39990
1,2019,1,18,16.13,1,3,1,0,34155
1,2008,2,26,16.13,9,3,1,0,29500
1,1995,2,18,16.13,1,3,1,0,6400
1,1996,2,21,16.13,9,3,1,0,14995
1,2019,1,16,16.13,9,3,1,0,14300
1,2015,2,20,7.06,1,1,1,0,47998
1,1993,2,20,7,1,1,1,0,8999
1,2006,2,18,16.13,9,3,1,0,13995
1,2019,1,19,16.13,2,3,1,0,25299
1,2019,1,16,16.13,2,3,1,0,18995
1,2017,1,19,16.13,9,3,1,0,46495
1,2019,1,20,16.13,9,3,1,0,22789
1,2019,1,18,16.13,9,3,1,0,11499
1,2019,1,20,16.13,1,3,1,0,47212
1,2007,2,22,8.06,1,1,1,0,29900
1,2019,1,19,16.13,1,3,1,0,32499
1,2018,2,21,16.13,9,3,1,0,44097
1,2006,2,28,16.13,9,3,1,0,47900
1,2019,1,20,16.13,9,3,1,0,39990
1,2012,2,11.06,4,1,1,1,0,8995
1,2019,2,22,16.13,9,3,1,0,29990
1,2018,1,20,16.13,9,3,1,0,34990
1,2013,2,18,16.13,9,3,1,0,23995
1,1971,2,28,16.13,9,3,1,0,21995
1,2005,2,22,16.13,9,3,1,0,19995
1,2016,2,20,16.13,1,3,1,0,39995
1,2019,1,21,16.13,9,3,1,0,26999
1,2019,1,18,16.13,1,3,1,0,37890
1,2019,1,25,16.13,2,3,1,0,72995
1,2019,1,20,102,9,3,1,0,30500
1,2017,1,10,3,9,3,1,0,5995
1,2018,2,26,16.13,9,3,1,0,92000
1,2008,2,22,16.13,2,1,1,0,21995
1,2014,2,18,16.13,9,3,1,0,18998
1,2018,1,20,16.13,2,3,1,0,35824
1,2013,2,23.5,8.06,2,1,1,0,26995
1,2012,2,25,16.13,2,3,1,0,36900
1,2019,1,16,16.13,9,3,1,0,22990
1,2000,2,25,16.13,9,3,1,0,4995
1,2011,2,24,16.13,9,3,1,0,58995
1,2020,1,23,16.13,1,3,1,0,79995
1,2014,2,22,16.13,9,3,1,0,37450
1,2018,2,23,16.13,1,3,1,0,67490
1,2008,2,20,16.13,9,3,1,0,16995
1,2019,1,20,16.13,9,3,1,0,36995
1,2018,1,20,16.13,2,3,1,0,22900
1,1985,2,17,16.13,9,3,1,0,1099
1,2004,2,26,16.13,9,3,1,0,20500
1,2001,2,18,16.13,2,3,1,0,27995
1,2005,2,21,16.13,9,3,1,0,19900
1,2019,1,16,16.13,2,3,1,0,18495
1,2015,2,24,16.13,2,3,1,0,29998
1,2019,1,16,16.13,9,3,1,0,12899
1,2020,1,19,16.13,9,3,1,0,30799
1,2001,2,17,16.13,1,3,1,0,10995
1,2010,2,24,8,1,1,1,0,36999
1,2004,2,30.09,10.06,1,1,1,0,47900
1,2006,2,19,16.13,1,3,1,0,19995
1,2014,2,19,16.13,1,3,1,0,28999
1,2020,1,18,16.13,9,3,1,0,30999
1,2018,2,23,8.06,1,1,1,0,79995
1,2018,1,20,16.13,9,3,1,0,44992
1,2019,1,22,16.13,9,3,1,0,34645
1,2006,2,26,8.06,1,1,1,0,42900
1,2014,2,21,8.06,1,1,1,0,45999
1,1989,2,17,16.13,9,3,1,0,13900
1,2015,2,18.8,8.06,1,1,1,0,19000
1,2013,2,29,16.13,1,3,1,0,74900
1,2019,1,22,16.13,9,3,1,0,25990
1,2019,1,19,16.13,2,3,1,0,25699
1,2019,1,23.11,8.06,2,1,1,0,44980
1,1992,2,24,16.13,9,3,1,0,19500
1,2015,2,20,16.13,1,3,1,0,28995
1,2012,2,20,8.4,1,1,1,0,32999
1,2020,1,23,16.13,9,3,1,0,50100
1,1998,2,17,16.13,1,3,1,0,9999
1,2019,1,16,16.13,9,3,1,0,21789
1,2012,2,32,16.13,9,3,1,0,159995
1,2018,2,24,8.6,1,1,1,0,65999
1,2018,1,18,16.13,2,3,1,0,20100
1,2018,1,26,16.13,2,3,1,0,135714
1,2013,2,23,16.13,1,3,1,0,74995
1,2008,2,39,13,1,1,1,0,239900
1,2018,1,27,16.13,9,3,1,0,39990
1,2016,1,20,16.13,1,3,1,0,39499
1,2013,2,25,16.13,1,3,1,0,65995
1,2006,2,20,16.13,1,3,1,0,15000
1,1984,2,29,16.13,9,3,1,0,9900
1,2019,1,17,16.13,2,3,1,0,22499
1,2019,1,26,16.13,2,3,1,0,112763
1,2008,2,22,16.13,1,3,1,0,27800
1,2020,1,22,16.13,9,3,1,0,56565
1,2006,2,21,16.13,9,3,1,0,21995
1,2013,2,19.05,7.08,1,1,1,0,17998
1,2020,1,21,16.13,9,3,1,0,32850
1,2015,2,27.05,8.06,2,1,1,0,71995
1,2017,2,18,7.4,1,1,1,0,28999
1,2019,1,22,16.13,9,3,1,0,22999
1,1997,2,15,16.13,9,3,1,0,7999
1,2019,1,20,16.13,1,3,1,0,48999
1,2009,2,22,16.13,9,3,1,0,16900
1,2010,2,17,16.13,9,3,1,0,9995
1,2019,1,23,16.13,9,3,1,0,34970
1,2012,2,24,16.13,1,3,1,0,35995
1,2015,2,16,16.13,9,3,1,0,17999
1,1994,2,23,16.13,2,3,1,0,5995
1,1988,2,24,16.13,1,3,1,0,9500
1,2019,1,21.04,8.06,2,1,1,0,49428
1,2002,2,22,16.13,9,3,1,0,17995
1,2020,1,25,16.13,1,3,1,0,123137
1,1981,2,14,16.13,9,3,1,0,3499
1,2018,2,27,16.13,2,3,1,0,52779
1,2019,1,21,16.13,1,3,1,0,59461
1,2010,2,22,16.13,2,3,1,0,38995
1,1998,2,22,8.06,1,1,1,0,15999
1,2019,1,20,16.13,9,3,1,0,19999
1,2019,1,24,16.13,9,3,1,0,36710
1,2015,2,16,7.04,1,1,1,0,14995
1,2019,1,10.25,16.13,1,1,1,0,7180
1,2019,1,20,16.13,9,3,1,0,36895
1,2016,2,16,7,2,3,1,0,13995
1,2019,2,24,16.13,9,3,1,0,34990
1,2019,2,22,16.13,2,3,1,0,32999
1,2019,1,20,16.13,9,3,1,0,20999
1,2019,1,20,16.13,9,3,1,0,45990
1,2019,1,25,16.13,9,3,1,0,39995
1,2011,2,24,16.13,9,3,1,0,69000
1,2019,1,21,16.13,9,3,1,0,61299
1,2016,1,14,16.13,9,3,1,0,3995
1,2019,1,19,16.13,1,3,1,0,45999
1,2018,1,17,16.13,9,3,1,0,34608
1,2002,1,28,16.13,1,3,1,0,30500
1,2012,2,23,8.06,1,1,1,0,48998
1,2019,1,25,16.13,9,3,1,0,39999
1,2019,1,16,16.13,2,3,1,0,13979
1,2013,2,18,8,1,1,1,0,16999
1,2019,2,24,16.13,9,3,1,0,34990
1,2019,1,27,16.13,9,3,1,0,82700
1,2019,2,23,8.6,1,1,1,0,89999
1,2014,2,23,8.05,1,1,1,0,42995
1,2009,2,25,8.06,1,1,1,0,46900
1,2019,1,19,16.13,2,3,1,0,36995
1,1998,2,25,8.06,2,1,1,0,8900
1,2019,1,19,16.13,9,3,1,0,15499
1,2019,1,17,16.13,9,3,1,0,25660
1,2017,2,20,8,1,1,1,0,38999
1,1999,2,20,16.13,9,3,1,0,13900
1,2019,1,25,16.13,9,3,1,0,67900
1,2000,1,21,16.13,9,3,1,0,22500
1,2015,2,21,16.13,9,3,1,0,25995
1,2019,1,18,16.13,9,3,1,0,32260
1,2014,2,22,16.13,2,1,1,0,19995
1,2006,2,21,8.04,1,1,1,0,8998
1,2015,2,18,16.13,9,3,1,0,39991
1,2020,1,22,16.13,9,3,1,0,57206
1,2019,1,22,16.13,9,3,1,0,55970
1,2000,2,21,16.13,9,3,1,0,19900
1,2019,1,22,16.13,1,3,1,0,47995
1,2020,1,21,16.13,1,3,1,0,63470
1,2016,1,15,16.13,9,3,1,0,5999
1,2017,2,22,16.13,9,3,1,0,93000
1,2015,2,25,8.06,2,1,1,0,44985
1,2019,1,20,16.13,2,3,1,0,34795
1,2015,2,21,16.13,9,3,1,0,25995
1,2014,2,21.06,7.1,1,1,1,0,39995
1,2008,2,21,8,1,1,1,0,21995
1,2020,1,21,16.13,1,3,1,0,52350
1,2014,2,17.04,6.08,1,1,1,0,11995
1,1999,2,33,16.13,1,3,1,0,39995
1,2020,1,20,16.13,9,3,1,0,43180
1,2019,1,25,16.13,9,3,1,0,32880
1,2001,2,17,16.13,9,3,1,0,6000
1,2006,2,21,16.13,9,3,1,0,18995
1,2019,1,18,16.13,9,3,1,0,34834
1,2019,1,17,16.13,2,3,1,0,20995
1,2018,1,23,16.13,2,3,1,0,38595
1,2010,2,23,16.13,9,3,1,0,27995
1,2020,1,16,16.13,2,3,1,0,13891
1,2019,1,22,16.13,9,3,1,0,59900
1,2018,2,27.06,8.06,2,1,1,0,64998
1,2014,2,24,8,1,1,1,0,43995
1,2019,2,25,16.13,9,3,1,0,58300
1,2019,1,21,16.13,9,3,1,0,28970
1,2006,2,26,16.13,9,3,1,0,67500
1,1994,2,22,16.13,9,3,1,0,9900
1,2019,1,24,16.13,2,3,1,0,61395
1,1994,2,38,16.13,1,3,1,0,60000
1,2013,2,20,16.13,9,3,1,0,16500
1,2019,1,23,8.05,2,1,1,0,43980
1,2016,2,23,8.06,2,1,1,0,29995
1,2000,2,23,16.13,1,3,1,0,19995
1,2018,1,18,16.13,2,3,1,0,11500
1,2019,1,22,16.13,9,3,1,0,24990
1,1997,2,20,16.13,9,3,1,0,9990
1,2019,1,18,16.13,9,3,1,0,22990
1,2014,1,20,16.13,9,3,1,0,49995
1,2017,2,20,16.13,9,3,1,0,14990
1,2002,2,22,16.13,9,3,1,0,8999
1,2018,1,18,16.13,2,3,1,0,46659
1,2018,1,21,16.13,9,3,1,0,19499
1,2007,2,24,16.13,9,3,1,0,47995
1,2004,2,21,16.13,9,3,1,0,15900
1,1999,2,27,16.13,9,3,1,0,19900
1,2019,1,25,16.13,9,3,1,0,24999
1,2019,1,18,16.13,9,3,1,0,34500
1,2003,2,20,16.13,1,3,1,0,9995
1,2015,2,21,102,1,1,1,0,59998
1,2018,1,19.05,8.06,1,1,1,0,36986
1,2014,2,22,16.13,9,3,1,0,26995
1,2018,1,17,16.13,9,3,1,0,18995
1,2019,1,25,16.13,2,3,1,0,145900
1,2014,2,23,16.13,9,3,1,0,53900
1,2019,1,20,16.13,9,3,1,0,18789
1,2019,1,20,16.13,9,3,1,0,40999
1,1993,1,17,16.13,9,3,1,0,4995
1,2019,1,18,16.13,2,3,1,0,23499
1,2017,2,25,8,2,1,1,0,64998
1,2020,1,21,16.13,9,3,1,0,34850
1,2019,1,23,16.13,1,3,1,0,64004
1,2017,2,23,16.13,9,3,1,0,31999
1,2020,1,20,16.13,1,3,1,0,44371
1,2019,1,20,16.13,2,3,1,0,25410
1,2019,1,23,16.13,9,3,1,0,57500
1,2020,1,20,16.13,9,3,1,0,50683
1,2011,2,15,16.13,9,3,1,0,8995
1,2018,2,23.04,8.06,2,1,1,0,71995
1,2007,2,26,16.13,9,3,1,0,44000
1,2018,2,20,16.13,9,3,1,0,19999
1,2020,1,23,16.13,9,3,1,0,58999
1,2019,2,23.05,8.06,1,1,1,0,69998
1,2006,2,25,16.13,2,3,1,0,15999
1,2019,1,24.04,8.06,2,1,1,0,72575
1,2020,1,24,16.13,2,3,1,0,42490
1,2019,1,21.1,8.06,2,1,1,0,30980
1,2018,2,21,8.06,1,1,1,0,74995
1,2018,1,20,16.13,2,3,1,0,27023
1,2018,1,17,16.13,2,3,1,0,15995
1,1992,2,24,16.13,9,3,1,0,16900
1,2016,2,24,16.13,2,3,1,0,32999
1,1991,2,21,16.13,9,3,1,0,2995
1,2002,2,21,16.13,9,3,1,0,17995
1,2019,2,21,16.13,9,3,1,0,43750
1,1992,2,18,16.13,2,3,1,0,4995
1,2018,1,20,16.13,9,3,1,0,39990
1,2020,1,19,16.13,9,3,1,0,23285
1,2019,1,25.06,8.06,2,1,1,0,59995
1,2019,1,18,16.13,9,3,1,0,16499
1,2017,2,14,16.13,9,3,1,0,4999
1,2000,2,41,16.13,9,3,1,0,116000
1,1998,2,22,16.13,1,3,1,0,9999
1,2019,1,25,16.13,9,3,1,0,47999
1,1996,2,22,16.13,1,3,1,0,8100
1,2019,1,23,16.13,9,3,1,0,49750
1,2017,1,17,16.13,2,3,1,0,20579
1,2008,2,32,16.13,1,3,1,0,74700
1,2019,1,21,8,2,1,1,0,30651
1,1966,2,44,16.13,9,3,1,0,54995
1,2018,2,28.04,9,1,1,1,0,124995
1,2016,2,22,8.06,1,1,1,0,79998
1,2020,1,20,16.13,1,3,1,0,40015
1,2019,1,22,16.13,2,3,1,0,46824
1,2000,1,19,16.13,9,3,1,0,9500
1,2005,2,15,16.13,9,3,1,0,3895
1,2019,1,19.02,8,1,1,1,0,37899
1,2019,2,23,16.13,2,3,1,0,63000
1,2020,1,22,16.13,1,3,1,0,55009
1,2019,1,20.04,8.05,1,1,1,0,31995
1,2019,1,25.04,8.06,2,1,1,0,197763
1,2019,1,20,16.13,2,3,1,0,25500
1,2019,1,21,16.13,1,3,1,0,44995
1,1997,2,16,16.13,9,3,1,0,5499
1,2012,2,26,8.5,1,1,1,0,59999
1,1999,2,15,16.13,9,3,1,0,3995
1,2020,1,20,16.13,1,3,1,0,49435
1,2019,1,10.92,16.13,1,1,1,0,9680
1,2016,2,9,3.11,1,1,1,0,9590
1,2005,1,20,16.13,9,3,1,0,6350
1,2019,1,23.04,8,2,1,1,0,70581
1,1978,2,25,16.13,9,3,1,0,9900
1,2012,2,24,8.6,1,1,1,0,62999
1,1978,2,24,16.13,9,3,1,0,19995
1,2019,1,21,16.13,9,3,1,0,18385
1,2019,1,18,16.13,2,3,1,0,46684
1,2019,2,25,16.13,9,3,1,0,59999
1,2016,2,26,8.06,1,1,1,0,66900
1,2018,2,21,16.13,1,3,1,0,59999
1,2019,1,23,16.13,9,3,1,0,60000
1,2019,1,23,16.13,1,3,1,0,63632
1,2013,2,21,8.02,1,1,1,0,34999
1,1986,2,20,16.13,9,3,1,0,8995
1,2019,1,10.92,16.13,1,1,1,0,9480
1,2019,1,17,16.13,9,3,1,0,17246
1,2010,2,20,8,1,1,1,0,24999
1,2018,1,21,16.13,9,3,1,0,31500
1,2016,2,22,8.06,1,1,1,0,49985
1,1988,1,15,16.13,9,3,1,0,4995
1,2019,1,21.04,8.06,2,1,1,0,49373
1,2018,2,17,16.13,2,3,1,0,24995
1,2013,2,17,8.06,2,1,1,0,11995
1,2020,1,22,16.13,9,3,1,0,57526
1,2020,1,17,16.13,9,3,1,0,23945
1,2004,2,21.02,8.07,1,1,1,0,11000
1,2013,2,21,8.02,1,1,1,0,46995
1,2019,1,22,16.13,9,3,1,0,26999
1,2020,1,13,16.13,9,3,1,0,2199
1,2019,1,21,16.13,9,3,1,0,29750
1,2018,2,25,16.13,1,3,1,0,129500
1,2019,1,23,8.05,2,1,1,0,33980
1,2017,1,15,16.13,2,3,1,0,7250
1,2009,2,18,16.13,1,3,1,0,13500
1,1999,2,21,8.06,1,1,1,0,11995
1,2018,1,23,16.13,9,3,1,0,28818
1,2020,1,18,16.13,9,3,1,0,28302
1,2013,2,22.04,8.04,1,1,1,0,36995
1,1963,2,25,16.13,9,3,1,0,26900
1,2018,1,25,16.13,9,3,1,0,24990
1,2019,1,22,16.13,2,3,1,0,42400
1,2016,2,20,16.13,1,3,1,0,53995
1,2005,2,22,16.13,9,3,1,0,26995
1,2016,1,25,16.13,9,3,1,0,33999
1,2012,2,11.06,4,1,1,1,0,8995
1,2014,2,17,16.13,9,3,1,0,10995
1,2018,2,26,16.13,2,3,1,0,41803
1,2015,2,26,16.13,1,3,1,0,69900
1,1996,2,18,16.13,9,3,1,0,6800
1,2020,1,20,16.13,1,3,1,0,41590
1,2020,1,24,16.13,2,3,1,0,48374
1,2018,1,16,16.13,2,3,1,0,16511
1,2018,2,22,8.06,2,1,1,0,36995
1,1999,2,33,16.13,1,3,1,0,45900
1,2019,1,13,16.13,9,3,1,0,2299
1,2018,2,23,16.13,9,3,1,0,31582
1,2020,1,20,16.13,2,3,1,0,33561
1,2016,2,20,8.02,2,1,1,0,25995
1,2020,1,22,8,1,3,1,0,49995
1,1984,2,19,16.13,9,3,1,0,1799
1,2016,2,21,16.13,9,3,1,0,28995
1,2006,2,16,16.13,9,3,1,0,11495
1,2020,1,21,16.13,1,3,1,0,46930
1,2015,2,26.09,8.06,2,1,1,0,79998
1,2019,1,16.03,6.06,1,1,1,0,16900
1,2019,1,20,16.13,1,3,1,0,47419
1,2002,2,23,16.13,1,3,1,0,15900
1,2019,2,20,16.13,1,3,1,0,55900
1,2012,2,22,8.5,1,1,1,0,26995
1,2019,1,23,16.13,9,3,1,0,48970
1,1985,2,44,16.13,9,3,1,0,59000
1,2014,2,25,8.06,2,1,1,0,34998
1,2016,1,18,16.13,9,3,1,0,25095
1,2007,2,20,16.13,9,3,1,0,19999
1,2016,2,22,16.13,9,3,1,0,22999
1,2014,2,20,16.13,9,3,1,0,45900
1,2005,2,21,16.13,9,3,1,0,17499
1,1985,2,54,17.1,1,1,1,0,99000
1,2019,1,23,8,2,1,1,0,44495
1,2014,2,22,8,1,1,1,0,49995
1,2000,2,20,8,2,1,1,0,7995
1,2020,1,23,16.13,1,3,1,0,90979
1,1998,2,25,8.06,1,1,1,0,15999
1,2014,1,20,16.13,9,3,1,0,27995
1,2018,2,28.04,9,1,1,1,0,124995
1,2020,1,12,16.13,9,3,1,0,3199
1,2018,2,24.5,8.06,1,1,1,0,119998
1,2019,1,25,16.13,2,3,1,0,59900
1,2013,2,29,16.13,9,3,1,0,97500
1,2020,1,10.03,2,1,1,1,0,9480
1,2019,1,24,16.13,2,3,1,0,53995
1,2019,1,19,16.13,2,3,1,0,48941
1,2019,1,14,16.13,2,3,1,0,1899
1,1988,2,16,16.13,1,3,1,0,3595
1,2019,1,20,16.13,2,3,1,0,21790
1,2017,2,25.05,8.06,1,1,1,0,54995
1,1984,2,17,16.13,1,3,1,0,4995
1,2012,2,25,8.06,2,1,1,0,38999
1,2019,1,24,8,2,3,1,0,54999
1,2015,2,19,98,9,3,1,0,27900
1,1995,2,24,16.13,9,3,1,0,16995
1,2009,2,18,16.13,9,3,1,0,10995
1,2019,1,26,16.13,1,3,1,0,112995
1,2015,2,25,16.13,9,3,1,0,32500
1,2019,1,17,16.13,2,3,1,0,20845
1,1988,1,22,16.13,9,3,1,0,39495
1,2019,1,20,16.13,2,3,1,0,25209
1,2020,1,24,16.13,1,3,1,0,94700
1,2019,1,18,16.13,9,3,1,0,39990
1,2019,1,25,16.13,9,3,1,0,62545
1,2014,2,22.06,8.06,1,1,1,0,34995
1,2018,1,20,16.13,9,3,1,0,8450
1,2018,1,24,16.13,2,3,1,0,76995
1,2019,1,24,16.13,2,3,1,0,57873
1,2014,2,20.06,8.06,2,1,1,0,18995
1,2019,1,27,9,1,1,1,0,118699
1,2006,2,26,16.13,9,3,1,0,49995
1,1990,2,18,16.13,9,3,1,0,6995
1,2017,2,25,16.13,9,3,1,0,55500
1,2012,1,20,16.13,9,3,1,0,48000
1,2019,1,19.04,8,2,1,1,0,32728
1,2017,2,23,8,1,1,1,0,89999
1,2019,1,22,16.13,2,3,1,0,28854
1,2003,1,23,16.13,9,3,1,0,17500
1,2003,2,17,16.13,9,3,1,0,10995
1,2019,1,16,16.13,9,3,1,0,21789
1,2004,2,23,7.06,1,1,1,0,27900
1,2019,1,20,16.13,1,3,1,0,54153
1,2012,1,23,16.13,9,3,1,0,36500
1,2020,1,21.06,8.06,1,1,1,0,68337
1,2019,1,18,16.13,2,3,1,0,25499
1,2014,2,20,8.06,2,1,1,0,19000
1,2018,1,12,16.13,9,3,1,0,995
1,1995,2,15,16.13,9,3,1,0,3250
1,2017,2,22.05,8.06,1,1,1,0,89998
1,2019,1,20,16.13,9,3,1,0,18827
1,2020,1,23,16.13,2,3,1,0,47900
1,2019,1,20,16.13,2,3,1,0,27292
1,2004,2,24,16.13,1,3,1,0,19999
1,2019,1,23,16.13,2,3,1,0,42652
1,2016,2,18,16.13,9,3,1,0,15999
1,2011,2,17,16.13,2,3,1,0,14995
1,2009,2,21,16.13,9,3,1,0,22995
1,2013,2,24,16.13,1,1,1,0,36500
1,1997,2,17.01,16.13,1,1,1,0,6995
1,2019,1,19,16.13,1,3,1,0,45999
1,2020,1,21,16.13,9,3,1,0,52239
1,2020,1,23.06,8.05,1,1,1,0,105059
1,2020,1,22,16.13,9,3,1,0,35000
1,2017,2,22,8,2,1,1,0,31995
1,2019,2,25,16.13,9,3,1,0,47000
1,2013,2,22,8.06,1,1,1,0,36995
1,2016,2,13,16.13,9,3,1,0,4995
1,2019,1,19,16.13,9,3,1,0,13999
1,2020,1,20,16.13,9,3,1,0,31791
2,1978,2,27,16.13,9,3,1,0,5999
1,2013,2,23,16.13,9,3,1,0,42500
1,2019,2,23,16.13,9,3,1,0,67599
1,2019,1,16,16.13,9,3,1,0,24990
1,2019,1,20,16.13,9,3,1,0,35759
1,2002,2,16,16.13,9,3,1,0,5995
1,2020,1,15,16.13,1,3,1,0,18095
1,2019,1,22,16.13,9,3,1,0,69500
1,2013,2,24,8.06,1,1,1,0,49998
1,2019,1,20,96,1,3,1,0,64900
1,2019,1,25,16.13,9,3,1,0,64999
1,2006,2,24.02,8.06,1,1,1,0,29998
1,2012,2,24,16.13,9,3,1,0,68558
1,2019,1,23,16.13,9,3,1,0,37900
1,2020,1,17,16.13,1,3,1,0,22375
1,2019,1,22,16.13,1,3,1,0,119744
1,2020,1,23,16.13,2,3,1,0,48758
1,2018,2,21,16.13,9,3,1,0,48991
1,1999,1,26,16.13,9,3,1,0,21500
1,2019,1,22,16.13,9,3,1,0,21499
1,2020,1,21,8,1,3,1,0,65389
1,1996,2,17,16.13,9,3,1,0,2330
1,2010,2,20,6,2,1,1,0,15995
1,2019,1,20,16.13,9,3,1,0,24990
1,2018,1,22,16.13,9,3,1,0,36990
1,2018,2,25,16.13,2,3,1,0,36098
1,2020,1,23,16.13,9,3,1,0,53999
1,2020,2,22,16.13,2,3,1,0,54900
1,2008,2,20,16.13,9,3,1,0,9995
1,2020,1,23,16.13,2,3,1,0,49152
1,1988,2,27,16.13,1,3,1,0,6500
1,2019,1,20,16.13,2,3,1,0,24543
1,1996,2,21,16.13,9,3,1,0,4999
1,2016,1,20,16.13,9,3,1,0,100000
1,1998,2,23,16.13,9,3,1,0,14500
1,2014,2,23.07,8.06,1,1,1,0,39995
1,2019,1,21,16.13,9,3,1,0,25999
1,2006,2,21,16.13,9,3,1,0,29900
1,2008,1,21,16.13,9,3,1,0,17900
1,2004,2,22,16.13,9,3,1,0,23995
1,2019,1,18,16.13,9,3,1,0,24990
1,2013,2,18,16.13,9,3,1,0,16995
1,2019,1,21,16.13,2,3,1,0,41150
1,2013,2,19,16.13,9,3,1,0,22900
1,2019,1,24,16.13,2,3,1,0,37849
1,2019,1,19,8,1,3,1,0,29999
1,2016,2,18,16.13,9,3,1,0,10995
1,2019,1,20,16.13,9,3,1,0,41969
1,2019,1,10,16.13,9,3,1,0,765
1,2018,2,24,16.13,9,3,1,0,152900
